EnrollmentID,ChildID,ClassroomID,CenterID,ScheduleType,RateName,InitialEnrollment,BeginningDate,FinishingDate,Notes
ENR0576,ChildA-1452,CL-LCVIN-01,C-LCV,Part-Time-2Day,1997-2022,5/17/2014,5/17/2014,6/17/2014,Initial enrollment
ENR0577,ChildA-1452,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,5/17/2014,6/18/2014,12/18/2015,Aged into new classroom; Schedule change
ENR0578,ChildA-1452,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,5/17/2014,12/19/2015,12/3/2017,Aged into new classroom
ENR0579,ChildA-1454,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,12/30/2014,12/30/2014,12/29/2014,Initial enrollment
ENR0579,ChildA-1454,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,9/12/2022,12/30/2014,7/30/2015,Continued enrollment
ENR0580,ChildA-1454,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,12/30/2014,7/31/2015,7/30/2015,Aged into new classroom; Schedule change
ENR0580,ChildA-1454,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,9/12/2022,7/31/2015,9/11/2022,Continued enrollment
ENR0581,ChildA-1460,CL-JPPS1-01,C-JP,Full-Time,1997-2024,1/6/2016,1/6/2016,1/5/2016,Initial enrollment
ENR0581,ChildA-1460,CL-JPPS1-01,C-JP,Full-Time,1997-2024,6/8/2019,1/6/2016,8/6/2016,Continued enrollment
ENR0582,ChildA-1460,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,1/6/2016,8/7/2016,8/6/2016,Aged into new classroom; Schedule change
ENR0582,ChildA-1460,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,6/8/2019,8/7/2016,6/7/2019,Continued enrollment
ENR0583,ChildA-1460,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,1/6/2016,6/8/2019,6/7/2019,Aged into new classroom
ENR0583,ChildA-1460,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,6/8/2019,6/8/2019,6/8/2020,Continued enrollment
ENR0584,ChildA-1460,CL-JPPS2-01,C-JP,Full-Time,1997-2024,1/6/2016,6/9/2020,6/8/2020,Aged into new classroom; Schedule change
ENR0584,ChildA-1460,CL-JPPS2-01,C-JP,Full-Time,1997-2024,6/8/2019,6/9/2020,5/31/2022,Continued enrollment
ENR0585,ChildA-1461,CL-LCVTO-01,C-LCV,Part-Time-2Day,1997-2022,5/5/2006,5/15/2014,5/14/2014,Initial enrollment
ENR0585,ChildA-1461,CL-LCVTO-01,C-LCV,Part-Time-2Day,1997-2022,5/15/2014,5/15/2014,7/15/2014,Continued enrollment
ENR0586,ChildA-1461,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,5/5/2006,7/16/2014,7/15/2014,Aged into new classroom; Schedule change
ENR0586,ChildA-1461,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,5/15/2014,7/16/2014,7/6/2016,Continued enrollment
ENR0587,ChildA-1467,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,12/13/2014,12/13/2014,12/10/2016,Initial enrollment
ENR0588,ChildA-1469,CL-TDPS-01,C-TD,Part-Time-2Day,1997-2024,2/20/2024,2/20/2024,2/19/2024,Initial enrollment
ENR0588,ChildA-1469,CL-TDPS-01,C-TD,Part-Time-2Day,1997-2024,2/20/2024,6/30/2024,6/29/2024,Schedule change
ENR0588,ChildA-1469,CL-TDPS-01,C-TD,Part-Time-2Day,24-25,2/20/2024,7/1/2024,6/30/2024,Rate policy change
ENR0588,ChildA-1469,CL-TDPS-01,C-TD,Part-Time-2Day,1997-2024,5/25/2024,2/20/2024,5/24/2024,Continued enrollment
ENR0588,ChildA-1469,CL-TDPS-01,C-TD,Part-Time-2Day,1997-2024,5/25/2024,6/30/2024,6/30/2024,Continued enrollment
ENR0588,ChildA-1469,CL-TDPS-01,C-TD,Part-Time-2Day,24-25,5/25/2024,7/1/2024,3/18/2025,Continued enrollment
ENR0589,ChildA-1469,CL-TDPS-01,C-TD,Full-Time,1997-2024,2/20/2024,5/25/2024,5/24/2024,Schedule change
ENR0589,ChildA-1469,CL-TDPS-01,C-TD,Full-Time,1997-2024,5/25/2024,5/25/2024,6/29/2024,Continued enrollment
ENR0590,ChildA-1472,CL-JPPS2-01,C-JP,Full-Time,1997-2024,10/4/2023,10/4/2023,3/20/2024,Initial enrollment
ENR0591,ChildA-1473,CL-TDPS-01,C-TD,Part-Time-3Day,24-25,1/14/2025,1/14/2025,4/14/2025,Initial enrollment
ENR0592,ChildA-1480,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,6/12/2020,6/12/2020,3/12/2021,Initial enrollment
ENR0593,ChildA-1480,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,6/12/2020,3/13/2021,5/31/2022,Aged into new classroom
ENR0595,ChildA-1482,CL-HPTO-01,C-HP,Full-Time,1997-2024,1/19/2007,1/19/2007,1/18/2007,Continued enrollment
ENR0595,ChildA-1482,CL-HPTO-01,C-HP,Full-Time,1997-2024,1/11/2009,1/19/2007,4/19/2007,Continued enrollment
ENR0595,ChildA-1482,CL-HPTO-01,C-HP,Full-Time,1997-2024,8/31/2017,1/19/2007,1/18/2007,Initial enrollment
ENR0596,ChildA-1482,CL-HPPS1-01,C-HP,Part-Time-3Day,1997-2024,1/19/2007,4/20/2007,4/19/2007,Continued enrollment
ENR0596,ChildA-1482,CL-HPPS1-01,C-HP,Part-Time-3Day,1997-2024,1/11/2009,4/20/2007,4/20/2008,Continued enrollment
ENR0596,ChildA-1482,CL-HPPS1-01,C-HP,Part-Time-3Day,1997-2024,8/31/2017,4/20/2007,4/19/2007,Aged into new classroom; Schedule change
ENR0597,ChildA-1482,CL-HPPS2-01,C-HP,Part-Time-2Day,1997-2024,1/19/2007,4/21/2008,4/20/2008,Continued enrollment
ENR0597,ChildA-1482,CL-HPPS2-01,C-HP,Part-Time-2Day,1997-2024,1/11/2009,4/21/2008,1/10/2009,Continued enrollment
ENR0597,ChildA-1482,CL-HPPS2-01,C-HP,Part-Time-2Day,1997-2024,8/31/2017,4/21/2008,4/20/2008,Aged into new classroom; Schedule change
ENR0598,ChildA-1482,CL-HPPS2-01,C-HP,Full-Time,1997-2024,1/19/2007,1/11/2009,1/10/2009,Continued enrollment
ENR0598,ChildA-1482,CL-HPPS2-01,C-HP,Full-Time,1997-2024,1/11/2009,1/11/2009,8/30/2017,Continued enrollment
ENR0598,ChildA-1482,CL-HPPS2-01,C-HP,Full-Time,1997-2024,8/31/2017,1/11/2009,1/10/2009,Schedule change
ENR0599,ChildA-1482,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,1/19/2007,8/31/2017,8/30/2017,Continued enrollment
ENR0599,ChildA-1482,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,8/31/2017,8/31/2017,8/30/2017,Aged into new classroom
ENR0599,ChildA-1482,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,1/11/2009,8/31/2017,11/30/2017,Continued enrollment
ENR0600,ChildA-1482,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,1/19/2007,12/1/2017,11/30/2017,Continued enrollment
ENR0600,ChildA-1482,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,8/31/2017,12/1/2017,11/30/2017,Aged into new classroom; Schedule change
ENR0600,ChildA-1482,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,1/11/2009,12/1/2017,11/17/2019,Continued enrollment
ENR0601,ChildA-1483,CL-JPPS1-01,C-JP,Full-Time,1997-2024,5/30/2012,5/30/2012,6/30/2012,Initial enrollment
ENR0602,ChildA-1483,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,5/30/2012,7/1/2012,6/23/2014,Aged into new classroom; Schedule change
ENR0603,ChildA-1485,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,11/9/2013,11/9/2013,6/9/2014,Initial enrollment
ENR0604,ChildA-1485,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,11/9/2013,6/10/2014,6/9/2016,Aged into new classroom; Schedule change
ENR0605,ChildA-1486,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,8/7/2000,8/7/2000,10/7/2001,Initial enrollment
ENR0606,ChildA-1487,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,6/18/2019,6/18/2019,4/13/2020,Initial enrollment
ENR0607,ChildA-1490,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,3/29/2007,3/29/2007,7/29/2007,Initial enrollment
ENR0608,ChildA-1490,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,3/29/2007,7/30/2007,1/30/2009,Aged into new classroom; Schedule change
ENR0609,ChildA-1490,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,3/29/2007,1/31/2009,1/13/2011,Aged into new classroom; Schedule change
ENR0610,ChildA-1491,CL-JPPS1-01,C-JP,Full-Time,1997-2024,4/21/2017,4/21/2017,11/21/2017,Initial enrollment
ENR0611,ChildA-1491,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,4/21/2017,11/22/2017,4/16/2019,Aged into new classroom; Schedule change
ENR0612,ChildA-1492,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,7/19/2005,7/19/2005,9/19/2006,Initial enrollment
ENR0613,ChildA-1492,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,7/19/2005,9/20/2006,3/20/2008,Aged into new classroom; Schedule change
ENR0614,ChildA-1492,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,7/19/2005,3/21/2008,3/9/2010,Aged into new classroom
ENR0615,ChildA-1494,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,6/3/1999,6/3/1999,7/3/2000,Initial enrollment
ENR0616,ChildA-1495,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,11/27/2015,11/27/2015,11/26/2015,Initial enrollment
ENR0616,ChildA-1495,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,3/21/2021,11/27/2015,3/20/2021,Continued enrollment
ENR0617,ChildA-1495,CL-JPTO-01,C-JP,Part-Time-3Day,1997-2024,11/27/2015,3/21/2021,3/20/2021,Aged into new classroom
ENR0617,ChildA-1495,CL-JPTO-01,C-JP,Part-Time-3Day,1997-2024,3/21/2021,3/21/2021,6/21/2021,Continued enrollment
ENR0618,ChildA-1495,CL-JPPS1-01,C-JP,Full-Time,1997-2024,11/27/2015,6/22/2021,6/21/2021,Aged into new classroom; Schedule change
ENR0618,ChildA-1495,CL-JPPS1-01,C-JP,Full-Time,1997-2024,3/21/2021,6/22/2021,6/22/2022,Continued enrollment
ENR0619,ChildA-1495,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,11/27/2015,6/23/2022,6/22/2022,Aged into new classroom; Schedule change
ENR0619,ChildA-1495,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,3/21/2021,6/23/2022,2/17/2023,Continued enrollment
ENR0620,ChildA-1498,CL-JPPS1-01,C-JP,Full-Time,1997-2024,9/21/2017,9/21/2017,2/21/2018,Initial enrollment
ENR0621,ChildA-1498,CL-JPPS2-01,C-JP,Full-Time,1997-2024,9/21/2017,2/22/2018,6/28/2018,Aged into new classroom
ENR0622,ChildA-1501,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,12/15/2011,12/15/2011,8/15/2012,Initial enrollment
ENR0623,ChildA-1501,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,12/15/2011,8/16/2012,8/11/2014,Aged into new classroom
ENR0624,ChildA-1502,CL-JPTO-01,C-JP,Full-Time,1997-2024,7/8/2012,7/8/2012,3/8/2013,Initial enrollment
ENR0625,ChildA-1502,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,7/8/2012,3/9/2013,3/9/2014,Aged into new classroom; Schedule change
ENR0626,ChildA-1502,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,7/8/2012,3/10/2014,3/5/2016,Aged into new classroom; Schedule change
ENR0627,ChildA-1513,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,11/12/2004,11/12/2004,7/12/2005,Initial enrollment
ENR0628,ChildA-1513,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,11/12/2004,7/13/2005,7/7/2007,Aged into new classroom
ENR0629,ChildA-1517,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,2/13/2005,2/13/2005,8/13/2005,Initial enrollment
ENR0630,ChildA-1517,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,2/13/2005,8/14/2005,2/14/2007,Aged into new classroom; Schedule change
ENR0631,ChildA-1517,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,2/13/2005,2/15/2007,2/10/2009,Aged into new classroom; Schedule change
ENR0632,ChildA-1523,CL-TDPS-01,C-TD,Part-Time-3Day,24-25,8/19/2024,8/19/2024,11/26/2024,Initial enrollment
ENR0633,ChildA-1529,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,2/4/2019,2/4/2019,2/28/2020,Initial enrollment
ENR0634,ChildA-1531,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,6/9/2009,6/9/2009,4/9/2010,Initial enrollment
ENR0635,ChildA-1531,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,6/9/2009,4/10/2010,10/10/2011,Aged into new classroom
ENR0636,ChildA-1531,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,6/9/2009,10/11/2011,10/11/2013,Aged into new classroom
ENR0637,ChildA-1537,CL-HPPS1-01,C-HP,Full-Time,1997-2024,10/27/2013,10/27/2013,9/27/2014,Initial enrollment
ENR0638,ChildA-1537,CL-HPPS2-01,C-HP,Full-Time,1997-2024,10/27/2013,9/28/2014,9/22/2016,Aged into new classroom
ENR0639,ChildA-1538,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,6/18/2017,6/18/2017,2/28/2018,Initial enrollment
ENR0640,ChildA-1542,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,8/28/2019,8/28/2019,4/28/2020,Initial enrollment
ENR0641,ChildA-1542,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,8/28/2019,4/29/2020,4/27/2022,Aged into new classroom; Schedule change
ENR0642,ChildA-1550,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,5/4/2015,5/4/2015,4/4/2016,Initial enrollment
ENR0643,ChildA-1550,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,5/4/2015,4/5/2016,4/5/2018,Aged into new classroom; Schedule change
ENR0644,ChildA-1571,CL-JPIN-01,C-JP,Full-Time,1997-2024,7/22/2020,1/6/2023,1/5/2023,Aged into new classroom; Schedule change
ENR0644,ChildA-1571,CL-JPIN-01,C-JP,Full-Time,1997-2024,1/6/2023,1/6/2023,4/6/2023,Continued enrollment
ENR0645,ChildA-1571,CL-JPTO-01,C-JP,Part-Time-2Day,1997-2024,7/22/2020,4/7/2023,4/6/2023,Aged into new classroom; Schedule change
ENR0645,ChildA-1571,CL-JPTO-01,C-JP,Part-Time-2Day,1997-2024,1/6/2023,4/7/2023,11/28/2023,Continued enrollment
ENR0646,ChildA-1571,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,7/22/2020,7/22/2020,7/21/2020,Initial enrollment
ENR0646,ChildA-1571,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,1/6/2023,7/22/2020,1/5/2023,Continued enrollment
ENR0647,ChildA-1572,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,7/5/2014,7/5/2014,9/5/2015,Initial enrollment
ENR0648,ChildA-1587,CL-JPIN-01,C-JP,Full-Time,1997-2024,8/26/2017,8/26/2017,12/26/2017,Initial enrollment
ENR0649,ChildA-1587,CL-JPTO-01,C-JP,Full-Time,1997-2024,8/26/2017,12/27/2017,11/27/2018,Aged into new classroom
ENR0650,ChildA-1587,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,8/26/2017,11/28/2018,11/28/2019,Aged into new classroom; Schedule change
ENR0651,ChildA-1587,CL-JPPS2-01,C-JP,Full-Time,1997-2024,8/26/2017,11/29/2019,11/5/2021,Aged into new classroom; Schedule change
ENR0652,ChildA-1591,CL-JPTO-01,C-JP,Full-Time,1997-2024,2/10/2015,2/10/2015,3/10/2015,Initial enrollment
ENR0653,ChildA-1591,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,2/10/2015,3/11/2015,3/11/2016,Aged into new classroom; Schedule change
ENR0654,ChildA-1591,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,2/10/2015,3/12/2016,3/12/2018,Aged into new classroom; Schedule change
ENR0655,ChildA-1593,CL-JPTO-01,C-JP,Part-Time-2Day,1997-2024,11/3/2009,11/3/2009,3/3/2010,Initial enrollment
ENR0656,ChildA-1593,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,11/3/2009,3/4/2010,3/4/2011,Aged into new classroom; Schedule change
ENR0657,ChildA-1593,CL-JPPS2-01,C-JP,Full-Time,1997-2024,11/3/2009,3/5/2011,3/5/2013,Aged into new classroom; Schedule change
ENR0658,ChildA-1598,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,12/19/2017,12/19/2017,9/19/2018,Initial enrollment
ENR0659,ChildA-1598,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,12/19/2017,9/20/2018,3/20/2020,Aged into new classroom; Schedule change
ENR0660,ChildA-1598,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,12/19/2017,3/21/2020,3/8/2022,Aged into new classroom
ENR0661,ChildA-1599,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,1/7/2020,1/7/2020,8/7/2020,Initial enrollment
ENR0662,ChildA-1599,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,1/7/2020,8/8/2020,5/31/2022,Aged into new classroom; Schedule change
ENR0663,ChildA-1602,CL-HPPS2-01,C-HP,Part-Time-3Day,1997-2024,1/14/2004,1/14/2004,3/14/2005,Initial enrollment
ENR0664,ChildA-1603,CL-JPPS2-01,C-JP,Full-Time,1997-2024,3/2/2021,3/2/2021,5/31/2022,Initial enrollment
ENR0665,ChildA-1609,CL-JPPS1-01,C-JP,Part-Time-2Day,1997-2024,8/26/2018,8/26/2018,6/26/2019,Initial enrollment
ENR0666,ChildA-1609,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,8/26/2018,6/27/2019,6/20/2021,Aged into new classroom
ENR0667,ChildA-1620,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,6/26/2001,6/26/2001,7/1/2002,Initial enrollment
ENR0668,ChildA-1624,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,11/10/2008,11/10/2008,4/10/2009,Initial enrollment
ENR0669,ChildA-1624,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,11/10/2008,4/11/2009,4/5/2011,Aged into new classroom; Schedule change
ENR0670,ChildA-1625,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,6/1/2000,6/1/2000,10/1/2000,Initial enrollment
ENR0671,ChildA-1625,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,6/1/2000,10/2/2000,4/2/2002,Aged into new classroom
ENR0672,ChildA-1625,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,6/1/2000,4/3/2002,7/1/2002,Aged into new classroom; Schedule change
ENR0673,ChildA-1629,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,7/12/2020,8/22/2020,8/21/2020,Schedule change
ENR0673,ChildA-1629,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,8/22/2020,8/22/2020,3/22/2021,Continued enrollment
ENR0674,ChildA-1629,CL-JPPS2-01,C-JP,Full-Time,1997-2024,7/12/2020,7/12/2020,7/11/2020,Initial enrollment
ENR0674,ChildA-1629,CL-JPPS2-01,C-JP,Full-Time,1997-2024,8/22/2020,7/12/2020,8/21/2020,Continued enrollment
ENR0675,ChildA-1631,CL-HPPS2-01,C-HP,Part-Time-2Day,1997-2024,5/25/2007,5/25/2007,11/11/2008,Initial enrollment
ENR0676,ChildA-1633,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,12/15/2008,12/15/2008,8/15/2010,Initial enrollment
ENR0677,ChildA-1635,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,9/19/2006,9/19/2006,1/19/2007,Initial enrollment
ENR0678,ChildA-1635,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,9/19/2006,1/20/2007,1/1/2009,Aged into new classroom; Schedule change
ENR0679,ChildA-1637,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,7/5/2019,7/5/2019,10/5/2020,Initial enrollment
ENR0680,ChildA-1637,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,7/5/2019,10/6/2020,5/31/2022,Aged into new classroom
ENR0681,ChildA-1640,CL-JPIN-01,C-JP,Part-Time-3Day,1997-2024,4/6/2010,4/6/2010,9/6/2010,Initial enrollment
ENR0682,ChildA-1640,CL-JPTO-01,C-JP,Full-Time,1997-2024,4/6/2010,9/7/2010,8/7/2011,Aged into new classroom; Schedule change
ENR0683,ChildA-1640,CL-JPPS1-01,C-JP,Full-Time,1997-2024,4/6/2010,8/8/2011,8/8/2012,Aged into new classroom
ENR0684,ChildA-1640,CL-JPPS2-01,C-JP,Full-Time,1997-2024,4/6/2010,8/9/2012,2/17/2013,Aged into new classroom
ENR0685,ChildA-1642,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,10/14/2004,10/14/2004,10/6/2005,Initial enrollment
ENR0686,ChildA-1645,CL-TDPS-01,C-TD,Part-Time-3Day,1997-2024,1/7/2024,1/7/2024,6/30/2024,Initial enrollment
ENR0686,ChildA-1645,CL-TDPS-01,C-TD,Part-Time-3Day,24-25,1/7/2024,7/1/2024,8/25/2024,Rate policy change
ENR0687,ChildA-1648,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,5/27/2013,5/27/2013,8/27/2014,Initial enrollment
ENR0688,ChildA-1648,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,5/27/2013,8/28/2014,8/1/2016,Aged into new classroom; Schedule change
ENR0689,ChildA-1649,CL-JPPS1-01,C-JP,Full-Time,1997-2024,10/21/2012,10/21/2012,10/20/2012,Initial enrollment
ENR0689,ChildA-1649,CL-JPPS1-01,C-JP,Full-Time,1997-2024,10/14/2022,10/21/2012,2/21/2013,Continued enrollment
ENR0690,ChildA-1649,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,10/21/2012,2/22/2013,2/21/2013,Aged into new classroom; Schedule change
ENR0690,ChildA-1649,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,10/14/2022,2/22/2013,10/13/2022,Continued enrollment
ENR0691,ChildA-1649,CL-JPTO-01,C-JP,Part-Time-3Day,1997-2024,10/21/2012,10/14/2022,10/13/2022,Aged into new classroom; Schedule change
ENR0691,ChildA-1649,CL-JPTO-01,C-JP,Part-Time-3Day,1997-2024,10/14/2022,10/14/2022,12/14/2022,Continued enrollment
ENR0692,ChildA-1649,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,10/21/2012,12/15/2022,12/14/2022,Aged into new classroom
ENR0692,ChildA-1649,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,10/14/2022,12/15/2022,12/22/2022,Continued enrollment
ENR0693,ChildA-1654,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,3/12/2017,3/12/2017,12/27/2017,Initial enrollment
ENR0694,ChildA-1655,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,4/15/2017,4/15/2017,8/15/2017,Initial enrollment
ENR0695,ChildA-1655,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,4/15/2017,8/16/2017,2/16/2019,Aged into new classroom; Schedule change
ENR0696,ChildA-1655,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,4/15/2017,2/17/2019,2/4/2021,Aged into new classroom; Schedule change
ENR0697,ChildA-1657,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,10/14/2010,10/14/2010,7/14/2011,Initial enrollment
ENR0698,ChildA-1658,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,6/9/2002,6/9/2002,7/1/2002,Initial enrollment
ENR0699,ChildA-1662,CL-HPTO-01,C-HP,Full-Time,1997-2024,4/21/2011,4/21/2011,4/20/2011,Initial enrollment
ENR0699,ChildA-1662,CL-HPTO-01,C-HP,Full-Time,1997-2024,1/30/2014,4/21/2011,6/21/2011,Continued enrollment
ENR0700,ChildA-1662,CL-HPPS1-01,C-HP,Part-Time-3Day,1997-2024,4/21/2011,6/22/2011,6/21/2011,Aged into new classroom; Schedule change
ENR0700,ChildA-1662,CL-HPPS1-01,C-HP,Part-Time-3Day,1997-2024,1/30/2014,6/22/2011,6/22/2012,Continued enrollment
ENR0701,ChildA-1662,CL-HPPS2-01,C-HP,Part-Time-2Day,1997-2024,4/21/2011,6/23/2012,6/22/2012,Aged into new classroom; Schedule change
ENR0701,ChildA-1662,CL-HPPS2-01,C-HP,Part-Time-2Day,1997-2024,1/30/2014,6/23/2012,1/29/2014,Continued enrollment
ENR0702,ChildA-1662,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,4/21/2011,1/30/2014,1/29/2014,Aged into new classroom; Schedule change
ENR0702,ChildA-1662,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,1/30/2014,1/30/2014,4/30/2014,Continued enrollment
ENR0703,ChildA-1662,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,4/21/2011,5/1/2014,4/30/2014,Aged into new classroom
ENR0703,ChildA-1662,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,1/30/2014,5/1/2014,4/19/2016,Continued enrollment
ENR0704,ChildA-1669,CL-JPTO-01,C-JP,Full-Time,1997-2024,1/9/2021,1/9/2021,7/9/2021,Initial enrollment
ENR0705,ChildA-1669,CL-JPPS1-01,C-JP,Full-Time,1997-2024,1/9/2021,7/10/2021,7/10/2022,Aged into new classroom
ENR0706,ChildA-1669,CL-JPPS2-01,C-JP,Full-Time,1997-2024,1/9/2021,7/11/2022,7/5/2023,Aged into new classroom
ENR0707,ChildA-1677,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,12/4/2021,12/4/2021,2/4/2022,Initial enrollment
ENR0708,ChildA-1683,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,11/25/2011,11/25/2011,12/19/2012,Initial enrollment
ENR0709,ChildA-1687,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,2/2/2012,2/2/2012,7/2/2013,Initial enrollment
ENR0710,ChildA-1687,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,2/2/2012,7/3/2013,7/3/2015,Aged into new classroom
ENR0711,ChildA-1698,CL-HPPS1-01,C-HP,Part-Time-2Day,1997-2024,1/21/2014,1/21/2014,8/21/2014,Initial enrollment
ENR0712,ChildA-1698,CL-HPPS2-01,C-HP,Part-Time-2Day,1997-2024,1/21/2014,8/22/2014,8/3/2016,Aged into new classroom
ENR0713,ChildA-1700,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,8/17/2009,8/17/2009,9/17/2009,Continued enrollment
ENR0713,ChildA-1700,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,11/22/2018,8/17/2009,8/16/2009,Initial enrollment
ENR0714,ChildA-1700,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,8/17/2009,9/18/2009,11/21/2018,Continued enrollment
ENR0714,ChildA-1700,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,11/22/2018,9/18/2009,9/17/2009,Aged into new classroom; Schedule change
