PaymentID,ChildID,GivingEntityID,PaymentDate,LinkedInvoiceID,AmountPaid,PaymentMethod,Notes
PMID0000000007188,ChildA-2076,IND0614,4/19/2016,INV2016030052,896,TuitionExpress,Family payment
PMID0000000007189,ChildA-2092,IND0653,3/31/2016,INV2016030053,1323,TuitionExpress,Family payment
PMID0000000007190,ChildA-2096,IND0042,4/4/2016,INV2016030054,896,TuitionExpress,Family payment
PMID0000000007191,ChildA-2163,FAM0225,4/7/2016,INV2016030055,896,TuitionExpress,Family payment
PMID0000000007192,ChildA-2163,FAM0225,4/8/2016,INV2016030056,896,TuitionExpress,Family payment
PMID0000000007193,ChildA-2313,IND0437,4/10/2016,INV2016030057,1106,Check,Family payment
PMID0000000007194,ChildA-2358,IND0026,4/8/2016,INV2016030058,896,TuitionExpress,Family payment
PMID0000000007195,ChildA-2445,IND0875,4/2/2016,INV2016030059,1284,TuitionExpress,Family payment
PMID0000000007196,ChildA-1025,FAM0247,5/1/2016,INV2016040001,1106,TuitionExpress,Family payment
PMID0000000007197,ChildA-1025,FAM0247,5/10/2016,INV2016040002,1106,TuitionExpress,Family payment
PMID0000000007198,ChildA-1066,IND0651,5/5/2016,INV2016040003,1105,TuitionExpress,Family payment
PMID0000000007199,ChildA-1082,FAM0618,5/1/2016,INV2016040004,1106,Check,Family payment
PMID0000000007200,ChildA-1087,FAM0671,5/4/2016,INV2016040005,1106,TuitionExpress,Family payment
PMID0000000007201,ChildA-1100,IND0561,5/5/2016,INV2016040006,1106,TuitionExpress,Family payment
PMID0000000007202,ChildA-1122,IND0364,5/9/2016,INV2016040007,1106,TuitionExpress,Family payment
PMID0000000007203,ChildA-1124,IND0838,5/8/2016,INV2016040008,896,TuitionExpress,Family payment
PMID0000000007204,ChildA-1180,FAM0487,4/30/2016,INV2016040009,1106,TuitionExpress,Family payment
PMID0000000007205,ChildA-1211,FAM0765,5/9/2016,INV2016040010,896,TuitionExpress,Family payment
PMID0000000007206,ChildA-1221,FAM0520,5/3/2016,INV2016040011,1323,Check,Family payment
PMID0000000007207,ChildA-1258,IND0324,5/8/2016,INV2016040012,896,TuitionExpress,Family payment
PMID0000000007208,ChildA-1294,IND0841,5/5/2016,INV2016040013,540,TuitionExpress,Family payment
PMID0000000007209,ChildA-1349,IND0408,5/7/2016,INV2016040014,1323,TuitionExpress,Family payment
PMID0000000007210,ChildA-1355,FAM0625,5/1/2016,INV2016040015,540,TuitionExpress,Family payment
PMID0000000007211,ChildA-1358,FAM0347,5/9/2016,INV2016040016,1106,TuitionExpress,Family payment
PMID0000000007212,ChildA-1423,FAM0368,4/30/2016,INV2016040017,540,TuitionExpress,Family payment
PMID0000000007213,ChildA-1440,FAM0721,5/9/2016,INV2016040018,540,TuitionExpress,Family payment
PMID0000000007214,ChildA-1445,IND0620,5/6/2016,INV2016040019,1500,ACH,Family payment
PMID0000000007215,ChildA-1445,IND0620,5/6/2016,INV2016040020,1105,TuitionExpress,Family payment
PMID0000000007216,ChildA-1452,FAM0709,5/10/2016,INV2016040021,896,TuitionExpress,Family payment
PMID0000000007217,ChildA-1461,FAM0215,5/5/2016,INV2016040022,1106,TuitionExpress,Family payment
PMID0000000007218,ChildA-1461,FAM0215,5/4/2016,INV2016040023,1106,Check,Family payment
PMID0000000007219,ChildA-1467,FAM0405,5/2/2016,INV2016040024,896,TuitionExpress,Family payment
PMID0000000007220,ChildA-1482,FAM0468,5/6/2016,INV2016040025,1106,Check,Family payment
PMID0000000007221,ChildA-1482,FAM0897,5/1/2016,INV2016040026,1106,TuitionExpress,Family payment
PMID0000000007222,ChildA-1482,FAM0897,5/10/2016,INV2016040027,1106,TuitionExpress,Family payment
PMID0000000007223,ChildA-1485,IND0129,5/8/2016,INV2016040028,540,TuitionExpress,Family payment
PMID0000000007224,ChildA-1537,FAM1011,5/5/2016,INV2016040029,1106,TuitionExpress,Family payment
PMID0000000007225,ChildA-1550,FAM0376,5/8/2016,INV2016040030,896,Check,Family payment
PMID0000000007226,ChildA-1550,FAM0376,5/10/2016,INV2016040031,540,ACH,Family payment
PMID0000000007227,ChildA-1591,FAM0047,4/30/2016,INV2016040032,896,TuitionExpress,Family payment
PMID0000000007228,ChildA-1648,FAM0373,5/9/2016,INV2016040033,1117.37,TuitionExpress,Family payment
PMID0000000007229,ChildA-1662,FAM0748,5/7/2016,INV2016040034,896,TuitionExpress,Family payment
PMID0000000007230,ChildA-1698,FAM1010,5/2/2016,INV2016040035,540,TuitionExpress,Family payment
PMID0000000007231,ChildA-1700,FAM0204,5/6/2016,INV2016040036,896,TuitionExpress,Family payment
PMID0000000007232,ChildA-1700,SUB001,6/1/2016,INV2016040037,896,Wire Transfer,Subsidy payment
PMID0000000007233,ChildA-1718,FAM0219,5/1/2016,INV2016040038,1105,TuitionExpress,Family payment
PMID0000000007234,ChildA-1718,FAM0219,5/8/2016,INV2016040039,1105,TuitionExpress,Family payment
PMID0000000007235,ChildA-1746,SUB001,5/31/2016,INV2016040040,1500,Wire Transfer,Subsidy payment
PMID0000000007236,ChildA-1760,FAM0277,5/21/2016,INV2016040041,896,TuitionExpress,Family payment
PMID0000000007237,ChildA-1781,FAM0922,4/30/2016,INV2016040042,1323,TuitionExpress,Family payment
PMID0000000007238,ChildA-1781,FAM0922,5/10/2016,INV2016040043,1323,TuitionExpress,Family payment
PMID0000000007239,ChildA-1839,IND0750,5/3/2016,INV2016040044,1106,TuitionExpress,Family payment
PMID0000000007240,ChildA-1840,FAM0053,5/22/2016,INV2016040045,896,TuitionExpress,Family payment
PMID0000000007241,ChildA-1877,IND0482,5/1/2016,INV2016040046,1323,TuitionExpress,Family payment
PMID0000000007242,ChildA-1899,IND0449,5/7/2016,INV2016040047,1106,TuitionExpress,Family payment
PMID0000000007243,ChildA-1917,FAM0422,5/6/2016,INV2016040048,1105,TuitionExpress,Family payment
PMID0000000007244,ChildA-1917,FAM0422,4/30/2016,INV2016040049,1106,TuitionExpress,Family payment
PMID0000000007245,ChildA-1998,FAM0789,5/2/2016,INV2016040050,1500,TuitionExpress,Family payment
PMID0000000007246,ChildA-1998,FAM0789,5/6/2016,INV2016040051,950,TuitionExpress,Family payment
PMID0000000007247,ChildA-2049,SUB001,5/24/2016,INV2016040052,995.4,Wire Transfer,Subsidy payment
PMID0000000007248,ChildA-2049,ChildA-2049-FAM,5/10/2016,INV2016040052,110.6,TuitionExpress,Family payment
PMID0000000007249,ChildA-2076,IND0614,5/3/2016,INV2016040053,896,TuitionExpress,Family payment
PMID0000000007250,ChildA-2092,IND0653,5/8/2016,INV2016040054,1323,TuitionExpress,Family payment
PMID0000000007251,ChildA-2096,IND0042,5/2/2016,INV2016040055,896,TuitionExpress,Family payment
PMID0000000007252,ChildA-2163,FAM0225,5/4/2016,INV2016040056,896,TuitionExpress,Family payment
PMID0000000007253,ChildA-2163,FAM0225,5/5/2016,INV2016040057,896,TuitionExpress,Family payment
PMID0000000007254,ChildA-2358,IND0026,5/4/2016,INV2016040058,896,TuitionExpress,Family payment
PMID0000000007255,ChildA-2358,IND0026,5/10/2016,INV2016040059,896,TuitionExpress,Family payment
PMID0000000007256,ChildA-2445,IND0875,5/9/2016,INV2016040060,1284,TuitionExpress,Family payment
PMID0000000007257,ChildA-2480,IND0615,5/6/2016,INV2016040061,1105,TuitionExpress,Family payment
PMID0000000007258,ChildA-1025,FAM0247,6/10/2016,INV2016050001,1106,TuitionExpress,Family payment
PMID0000000007259,ChildA-1025,FAM0247,6/2/2016,INV2016050002,1106,ACH,Family payment
PMID0000000007260,ChildA-1053,FAM0586,6/2/2016,INV2016050003,1323,TuitionExpress,Family payment
PMID0000000007261,ChildA-1066,IND0651,6/3/2016,INV2016050004,1105,TuitionExpress,Family payment
PMID0000000007262,ChildA-1082,FAM0618,5/31/2016,INV2016050005,1106,TuitionExpress,Family payment
PMID0000000007263,ChildA-1087,FAM0671,6/7/2016,INV2016050006,1106,ACH,Family payment
PMID0000000007264,ChildA-1100,IND0561,6/7/2016,INV2016050007,1106,Check,Family payment
PMID0000000007265,ChildA-1122,IND0364,6/9/2016,INV2016050008,1106,TuitionExpress,Family payment
PMID0000000007266,ChildA-1124,IND0838,6/7/2016,INV2016050009,896,TuitionExpress,Family payment
PMID0000000007267,ChildA-1180,FAM0487,6/5/2016,INV2016050010,1106,TuitionExpress,Family payment
PMID0000000007268,ChildA-1211,FAM0765,5/31/2016,INV2016050011,896,TuitionExpress,Family payment
PMID0000000007269,ChildA-1221,FAM0520,6/6/2016,INV2016050012,1323,TuitionExpress,Family payment
PMID0000000007270,ChildA-1258,IND0324,6/9/2016,INV2016050013,896,TuitionExpress,Family payment
PMID0000000007271,ChildA-1294,IND0841,5/31/2016,INV2016050014,540,TuitionExpress,Family payment
PMID0000000007272,ChildA-1304,FAM0457,6/4/2016,INV2016050015,1323,TuitionExpress,Family payment
PMID0000000007273,ChildA-1349,IND0408,6/10/2016,INV2016050016,1323,TuitionExpress,Family payment
PMID0000000007274,ChildA-1351,FAM0893,6/5/2016,INV2016050017,1105,TuitionExpress,Family payment
PMID0000000007275,ChildA-1355,FAM0625,6/9/2016,INV2016050018,540,TuitionExpress,Family payment
PMID0000000007276,ChildA-1358,FAM0347,6/5/2016,INV2016050019,1106,ACH,Family payment
PMID0000000007277,ChildA-1423,FAM0368,6/8/2016,INV2016050020,540,TuitionExpress,Family payment
PMID0000000007278,ChildA-1440,FAM0721,6/2/2016,INV2016050021,540,TuitionExpress,Family payment
PMID0000000007279,ChildA-1445,IND0620,6/6/2016,INV2016050022,1105,TuitionExpress,Family payment
PMID0000000007280,ChildA-1452,FAM0709,6/9/2016,INV2016050023,896,TuitionExpress,Family payment
PMID0000000007281,ChildA-1461,FAM0215,6/18/2016,INV2016050024,1106,TuitionExpress,Family payment
PMID0000000007282,ChildA-1461,FAM0215,6/17/2016,INV2016050025,1106,TuitionExpress,Family payment
PMID0000000007283,ChildA-1467,FAM0405,6/9/2016,INV2016050026,896,TuitionExpress,Family payment
PMID0000000007284,ChildA-1482,FAM0468,6/4/2016,INV2016050027,1106,TuitionExpress,Family payment
PMID0000000007285,ChildA-1482,FAM0897,6/5/2016,INV2016050028,1106,TuitionExpress,Family payment
PMID0000000007286,ChildA-1482,FAM0897,6/9/2016,INV2016050029,1106,TuitionExpress,Family payment
PMID0000000007287,ChildA-1485,IND0129,6/8/2016,INV2016050030,540,TuitionExpress,Family payment
PMID0000000007288,ChildA-1537,FAM1011,6/30/2016,INV2016050031,1123.19,TuitionExpress,Family payment
PMID0000000007289,ChildA-1550,FAM0376,6/1/2016,INV2016050032,540,TuitionExpress,Family payment
PMID0000000007290,ChildA-1591,FAM0047,6/1/2016,INV2016050033,896,TuitionExpress,Family payment
PMID0000000007291,ChildA-1648,FAM0373,6/3/2016,INV2016050034,1106,TuitionExpress,Family payment
PMID0000000007292,ChildA-1698,FAM1010,6/2/2016,INV2016050035,540,TuitionExpress,Family payment
PMID0000000007293,ChildA-1700,FAM0204,6/3/2016,INV2016050036,896,TuitionExpress,Family payment
PMID0000000007294,ChildA-1700,SUB001,7/10/2016,INV2016050037,896,Agency ACH,Subsidy payment
PMID0000000007295,ChildA-1718,FAM0219,6/2/2016,INV2016050038,1105,TuitionExpress,Family payment
PMID0000000007296,ChildA-1718,FAM0219,6/5/2016,INV2016050039,1105,TuitionExpress,Family payment
PMID0000000007297,ChildA-1746,SUB001,7/1/2016,INV2016050040,1500,Agency ACH,Subsidy payment
PMID0000000007298,ChildA-1760,FAM0277,6/2/2016,INV2016050041,896,TuitionExpress,Family payment
PMID0000000007299,ChildA-1781,FAM0922,6/6/2016,INV2016050042,1323,TuitionExpress,Family payment
PMID0000000007300,ChildA-1781,FAM0922,6/5/2016,INV2016050043,1323,TuitionExpress,Family payment
PMID0000000007301,ChildA-1781,FAM0922,6/28/2016,INV2016050044,896,TuitionExpress,Family payment
PMID0000000007302,ChildA-1781,FAM0922,6/17/2016,INV2016050045,896,TuitionExpress,Family payment
PMID0000000007303,ChildA-1781,FAM0922,6/6/2016,INV2016050046,896,TuitionExpress,Family payment
PMID0000000007304,ChildA-1781,FAM0922,6/3/2016,INV2016050047,896,TuitionExpress,Family payment
PMID0000000007305,ChildA-1839,IND0750,6/3/2016,INV2016050048,1106,TuitionExpress,Family payment
PMID0000000007306,ChildA-1840,FAM0053,6/9/2016,INV2016050049,896,TuitionExpress,Family payment
PMID0000000007307,ChildA-1877,IND0482,6/7/2016,INV2016050050,1323,TuitionExpress,Family payment
PMID0000000007308,ChildA-1899,IND0449,6/1/2016,INV2016050051,1106,TuitionExpress,Family payment
PMID0000000007309,ChildA-1917,FAM0422,6/10/2016,INV2016050052,1106,TuitionExpress,Family payment
PMID0000000007310,ChildA-1998,FAM0789,6/10/2016,INV2016050053,950,TuitionExpress,Family payment
PMID0000000007311,ChildA-2049,SUB001,6/25/2016,INV2016050054,1106,Agency ACH,Subsidy payment
PMID0000000007312,ChildA-2076,IND0614,6/10/2016,INV2016050055,896,TuitionExpress,Family payment
PMID0000000007313,ChildA-2092,IND0653,6/5/2016,INV2016050056,1323,Check,Family payment
PMID0000000007314,ChildA-2096,IND0042,6/5/2016,INV2016050057,896,TuitionExpress,Family payment
PMID0000000007315,ChildA-2163,FAM0225,5/31/2016,INV2016050058,896,TuitionExpress,Family payment
PMID0000000007316,ChildA-2163,FAM0225,6/7/2016,INV2016050059,896,TuitionExpress,Family payment
PMID0000000007317,ChildA-2163,FAM0225,6/4/2016,INV2016050060,1106,TuitionExpress,Family payment
PMID0000000007318,ChildA-2163,FAM0225,6/7/2016,INV2016050061,1106,TuitionExpress,Family payment
PMID0000000007319,ChildA-2163,FAM0225,6/4/2016,INV2016050062,1106,TuitionExpress,Family payment
PMID0000000007320,ChildA-2163,FAM0225,6/9/2016,INV2016050063,1106,TuitionExpress,Family payment
PMID0000000007321,ChildA-2358,IND0026,6/3/2016,INV2016050064,896,TuitionExpress,Family payment
PMID0000000007322,ChildA-2445,IND0875,6/7/2016,INV2016050065,1284,Check,Family payment
PMID0000000007323,ChildA-2480,IND0615,6/7/2016,INV2016050066,1105,TuitionExpress,Family payment
PMID0000000007324,ChildA-1025,FAM0247,7/7/2016,INV2016060001,1106,TuitionExpress,Family payment
PMID0000000007325,ChildA-1025,FAM0247,6/30/2016,INV2016060002,1106,ACH,Family payment
PMID0000000007326,ChildA-1053,FAM0586,7/5/2016,INV2016060003,1323,TuitionExpress,Family payment
PMID0000000007327,ChildA-1066,IND0651,7/8/2016,INV2016060004,1105,TuitionExpress,Family payment
PMID0000000007328,ChildA-1082,FAM0618,7/6/2016,INV2016060005,1106,TuitionExpress,Family payment
PMID0000000007329,ChildA-1087,FAM0671,7/4/2016,INV2016060006,1106,TuitionExpress,Family payment
PMID0000000007330,ChildA-1122,IND0364,7/24/2016,INV2016060007,1106,TuitionExpress,Family payment
PMID0000000007331,ChildA-1124,IND0838,7/5/2016,INV2016060008,896,Check,Family payment
PMID0000000007332,ChildA-1180,FAM0487,7/7/2016,INV2016060009,1106,TuitionExpress,Family payment
PMID0000000007333,ChildA-1199,FAM0267,7/4/2016,INV2016060010,1121.88,TuitionExpress,Family payment
PMID0000000007334,ChildA-1211,FAM0765,7/2/2016,INV2016060011,896,TuitionExpress,Family payment
PMID0000000007335,ChildA-1221,FAM0520,7/2/2016,INV2016060012,1323,TuitionExpress,Family payment
PMID0000000007336,ChildA-1258,IND0324,7/10/2016,INV2016060013,896,TuitionExpress,Family payment
PMID0000000007337,ChildA-1294,IND0841,7/6/2016,INV2016060014,540,TuitionExpress,Family payment
PMID0000000007338,ChildA-1304,FAM0457,7/9/2016,INV2016060015,1323,TuitionExpress,Family payment
PMID0000000007339,ChildA-1349,IND0408,7/10/2016,INV2016060016,1334.02,TuitionExpress,Family payment
PMID0000000007340,ChildA-1351,FAM0893,7/7/2016,INV2016060017,1105,TuitionExpress,Family payment
PMID0000000007341,ChildA-1355,FAM0625,7/6/2016,INV2016060018,540,TuitionExpress,Family payment
PMID0000000007342,ChildA-1358,FAM0347,7/10/2016,INV2016060019,1106,TuitionExpress,Family payment
PMID0000000007343,ChildA-1423,FAM0368,7/7/2016,INV2016060020,540,TuitionExpress,Family payment
PMID0000000007344,ChildA-1440,FAM0721,7/6/2016,INV2016060021,540,TuitionExpress,Family payment
PMID0000000007345,ChildA-1445,IND0620,7/6/2016,INV2016060022,1105,TuitionExpress,Family payment
PMID0000000007346,ChildA-1452,FAM0709,7/6/2016,INV2016060023,896,TuitionExpress,Family payment
PMID0000000007347,ChildA-1461,FAM0215,7/9/2016,INV2016060024,1106,TuitionExpress,Family payment
PMID0000000007348,ChildA-1461,FAM0215,7/9/2016,INV2016060025,1106,TuitionExpress,Family payment
PMID0000000007349,ChildA-1467,FAM0405,7/1/2016,INV2016060026,896,TuitionExpress,Family payment
PMID0000000007350,ChildA-1482,FAM0468,7/9/2016,INV2016060027,1106,ACH,Family payment
PMID0000000007351,ChildA-1482,FAM0897,7/10/2016,INV2016060028,1106,Check,Family payment
PMID0000000007352,ChildA-1482,FAM0897,7/6/2016,INV2016060029,1106,TuitionExpress,Family payment
PMID0000000007353,ChildA-1485,IND0129,7/10/2016,INV2016060030,540,TuitionExpress,Family payment
PMID0000000007354,ChildA-1537,FAM1011,7/1/2016,INV2016060031,1106,TuitionExpress,Family payment
PMID0000000007355,ChildA-1550,FAM0376,7/4/2016,INV2016060032,540,TuitionExpress,Family payment
PMID0000000007356,ChildA-1591,FAM0047,7/9/2016,INV2016060033,896,TuitionExpress,Family payment
PMID0000000007357,ChildA-1648,FAM0373,7/8/2016,INV2016060034,1106,TuitionExpress,Family payment
PMID0000000007358,ChildA-1698,FAM1010,7/1/2016,INV2016060035,540,TuitionExpress,Family payment
PMID0000000007359,ChildA-1700,FAM0204,7/3/2016,INV2016060036,896,TuitionExpress,Family payment
PMID0000000007360,ChildA-1700,SUB001,7/16/2016,INV2016060037,896,Wire Transfer,Subsidy payment
PMID0000000007361,ChildA-1718,FAM0219,7/7/2016,INV2016060038,1105,TuitionExpress,Family payment
PMID0000000007362,ChildA-1718,FAM0219,7/3/2016,INV2016060039,1105,TuitionExpress,Family payment
PMID0000000007363,ChildA-1718,FAM0219,7/3/2016,INV2016060040,896,TuitionExpress,Family payment
PMID0000000007364,ChildA-1718,FAM0219,7/6/2016,INV2016060041,896,TuitionExpress,Family payment
PMID0000000007365,ChildA-1718,FAM0219,7/5/2016,INV2016060042,896,TuitionExpress,Family payment
PMID0000000007366,ChildA-1718,FAM0219,7/2/2016,INV2016060043,896,TuitionExpress,Family payment
PMID0000000007367,ChildA-1746,SUB001,7/16/2016,INV2016060044,1350,Agency ACH,Subsidy payment
PMID0000000007368,ChildA-1746,ChildA-1746-FAM,7/7/2016,INV2016060044,150,TuitionExpress,Family payment
PMID0000000007369,ChildA-1760,FAM0277,7/10/2016,INV2016060045,896,TuitionExpress,Family payment
PMID0000000007370,ChildA-1781,FAM0922,7/9/2016,INV2016060046,896,TuitionExpress,Family payment
PMID0000000007371,ChildA-1781,FAM0922,7/7/2016,INV2016060047,896,ACH,Family payment
PMID0000000007372,ChildA-1839,IND0750,7/3/2016,INV2016060048,1106,TuitionExpress,Family payment
PMID0000000007373,ChildA-1840,FAM0053,7/5/2016,INV2016060049,896,TuitionExpress,Family payment
PMID0000000007374,ChildA-1877,IND0482,7/7/2016,INV2016060050,1323,TuitionExpress,Family payment
PMID0000000007375,ChildA-1899,IND0449,7/1/2016,INV2016060051,1106,TuitionExpress,Family payment
PMID0000000007376,ChildA-1917,FAM0422,7/3/2016,INV2016060052,1106,TuitionExpress,Family payment
PMID0000000007377,ChildA-1998,FAM0789,7/1/2016,INV2016060053,950,TuitionExpress,Family payment
PMID0000000007378,ChildA-2049,SUB001,7/17/2016,INV2016060054,1106,Wire Transfer,Subsidy payment
PMID0000000007379,ChildA-2076,IND0614,7/29/2016,INV2016060055,896,TuitionExpress,Family payment
PMID0000000007380,ChildA-2092,IND0653,7/3/2016,INV2016060056,1323,TuitionExpress,Family payment
PMID0000000007381,ChildA-2096,IND0042,7/6/2016,INV2016060057,896,TuitionExpress,Family payment
PMID0000000007382,ChildA-2163,FAM0225,7/6/2016,INV2016060058,1106,TuitionExpress,Family payment
PMID0000000007383,ChildA-2163,FAM0225,7/8/2016,INV2016060059,1106,TuitionExpress,Family payment
PMID0000000007384,ChildA-2358,IND0026,7/3/2016,INV2016060060,896,TuitionExpress,Family payment
PMID0000000007385,ChildA-2445,IND0875,7/1/2016,INV2016060061,1284,TuitionExpress,Family payment
PMID0000000007386,ChildA-2480,IND0615,7/7/2016,INV2016060062,1013.21,TuitionExpress,Family payment
PMID0000000007387,ChildA-1025,FAM0247,8/9/2016,INV2016070001,1106,TuitionExpress,Family payment
PMID0000000007388,ChildA-1025,FAM0247,8/1/2016,INV2016070002,968.57,TuitionExpress,Family payment
PMID0000000007389,ChildA-1043,FAM0965,8/10/2016,INV2016070003,1106,TuitionExpress,Family payment
PMID0000000007390,ChildA-1043,FAM0965,8/9/2016,INV2016070004,1106,TuitionExpress,Family payment
PMID0000000007391,ChildA-1043,FAM0965,8/4/2016,INV2016070005,1106,TuitionExpress,Family payment
PMID0000000007392,ChildA-1043,FAM0965,8/7/2016,INV2016070006,1106,TuitionExpress,Family payment
PMID0000000007393,ChildA-1043,FAM0965,8/10/2016,INV2016070007,896,TuitionExpress,Family payment
PMID0000000007394,ChildA-1043,FAM0965,8/10/2016,INV2016070008,896,TuitionExpress,Family payment
